pad_area_m2,thickness_m,bulk_density_kg_m3,processed_mass_kg,route,lc_erl,lc_erl_tag,route_role,delivered_energy_nominal_MJ_per_kg,loss_multiplier,dark_gap_days,route_complete_energy_MJ,route_complete_energy_kWh,storage_equivalent_power_kW,temporal_exposure_index_MJ_d,energy_ratio_vs_lowest_nominal,missing_promotion_evidence,within_1_kW_dark_gap_buffer_screen,within_5_kW_dark_gap_buffer_screen,within_10_kW_dark_gap_buffer_screen,screen_decision
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,8,36302.52100840337,10084.03361344538,52.52100840336135,290420.16806722694,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Cold sinter,3,3P,priority falsification target,2.016806722689076,6,14,36302.52100840337,10084.03361344538,30.01200480192077,508235.29411764716,1.0,"batch mass, pressure tooling, consumables, route-complete loss",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,1,4,12987.012987012988,3607.503607503608,37.578162578162576,51948.05194805195,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,1,8,12987.012987012988,3607.503607503608,18.789081289081288,103896.1038961039,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,1,14,12987.012987012988,3607.503607503608,10.736617879475022,181818.18181818182,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,3,4,38961.03896103896,10822.510822510822,112.73448773448773,155844.15584415584,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,3,8,38961.03896103896,10822.510822510822,56.367243867243864,311688.3116883117,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,3,14,38961.03896103896,10822.510822510822,32.209853638425066,545454.5454545454,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,6,4,77922.07792207792,21645.021645021643,225.46897546897546,311688.3116883117,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,6,8,77922.07792207792,21645.021645021643,112.73448773448773,623376.6233766234,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,CSS,3,3P,priority falsification target,4.329004329004329,6,14,77922.07792207792,21645.021645021643,64.41970727685013,1090909.0909090908,2.146464646464646,"temporal storage closure, optical/dust loss stack, site-specific power delivery",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,4,13689.839572192514,3802.7332144979205,39.61180431768667,54759.358288770054,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,8,13689.839572192514,3802.7332144979205,19.805902158843335,109518.71657754011,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,1,14,13689.839572192514,3802.7332144979205,11.317658376481905,191657.75401069518,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,4,41069.51871657754,11408.199643493761,118.83541295306001,164278.07486631017,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,8,41069.51871657754,11408.199643493761,59.41770647653001,328556.14973262034,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,3,14,41069.51871657754,11408.199643493761,33.95297512944572,574973.2620320856,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,4,82139.03743315508,22816.399286987522,237.67082590612003,328556.14973262034,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,8,82139.03743315508,22816.399286987522,118.83541295306001,657112.2994652407,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,Geopolymer,3,3P,priority falsification target,4.563279857397505,6,14,82139.03743315508,22816.399286987522,67.90595025889144,1149946.5240641711,2.262626262626262,"water/alkali recovery, curing cycle, consumable logistics",no,no,no,power/storage-sensitive; needs temporal and loss closure before promotion
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,4,77922.07792207791,21645.02164502164,225.4689754689754,311688.31168831163,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,8,77922.07792207791,21645.02164502164,112.7344877344877,623376.6233766233,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,1,14,77922.07792207791,21645.02164502164,64.41970727685012,1090909.0909090908,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,4,233766.23376623372,64935.06493506492,676.4069264069262,935064.9350649349,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,8,233766.23376623372,64935.06493506492,338.2034632034631,1870129.8701298698,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,3,14,233766.23376623372,64935.06493506492,193.25912183055036,3272727.272727272,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,4,467532.46753246745,129870.12987012984,1352.8138528138525,1870129.8701298698,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,8,467532.46753246745,129870.12987012984,676.4069264069262,3740259.7402597396,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
15.0,0.1,2000,3000.0,SPS,3,3C,comparator/burden baseline,25.97402597402597,6,14,467532.46753246745,129870.12987012984,386.5182436611007,6545454.545454544,12.878787878787875,"deployable pressure tooling, pulsed power, batch and object scale",no,no,no,burden comparator under this energy-power screen
